property_id,check_in_date,room_category,successful_bookings,capacity,occupancy
17560,2022-06-04,RT3,14,25,56
17560,2022-06-04,RT1,23,40,57.5
17560,2022-06-04,RT2,25,45,55.55555556
17560,2022-06-04,RT4,7,13,53.84615385
17560,2022-06-05,RT1,27,40,67.5
17560,2022-06-05,RT3,18,25,72
17560,2022-06-05,RT2,34,45,75.55555556
17560,2022-06-05,RT4,9,13,69.23076923
17560,2022-06-06,RT4,8,13,61.53846154
17560,2022-06-06,RT2,23,45,51.11111111
17560,2022-06-06,RT3,13,25,52
17560,2022-06-06,RT1,20,40,50
17560,2022-06-07,RT2,24,45,53.33333333
17560,2022-06-07,RT4,7,13,53.84615385
17560,2022-06-07,RT3,13,25,52
17560,2022-06-07,RT1,22,40,55
17560,2022-06-08,RT3,13,25,52
17560,2022-06-08,RT2,26,45,57.77777778
17560,2022-06-08,RT4,6,13,46.15384615
17560,2022-06-08,RT1,19,40,47.5
17560,2022-06-09,RT4,6,13,46.15384615
17560,2022-06-09,RT3,13,25,52
17560,2022-06-09,RT2,24,45,53.33333333
17560,2022-06-09,RT1,18,40,45
17560,2022-06-10,RT4,6,13,46.15384615
17560,2022-06-10,RT2,23,45,51.11111111
17560,2022-06-10,RT1,20,40,50
17560,2022-06-10,RT3,14,25,56
17560,2022-06-11,RT2,32,45,71.11111111
17560,2022-06-11,RT3,19,25,76
17560,2022-06-11,RT4,9,13,69.23076923
17560,2022-06-11,RT1,27,40,67.5
17560,2022-06-12,RT2,34,45,75.55555556
17560,2022-06-12,RT1,29,40,72.5
17560,2022-06-12,RT4,9,13,69.23076923
17560,2022-06-12,RT3,18,25,72
17560,2022-06-13,RT3,12,25,48
17560,2022-06-13,RT1,20,40,50
17560,2022-06-13,RT4,7,13,53.84615385
17560,2022-06-13,RT2,21,45,46.66666667
17560,2022-06-14,RT2,24,45,53.33333333
17560,2022-06-14,RT1,18,40,45
17560,2022-06-14,RT3,14,25,56
17560,2022-06-14,RT4,7,13,53.84615385
17560,2022-06-15,RT2,21,45,46.66666667
17560,2022-06-15,RT1,20,40,50
17560,2022-06-15,RT3,12,25,48
17560,2022-06-15,RT4,6,13,46.15384615
17560,2022-06-16,RT1,23,40,57.5
17560,2022-06-16,RT2,22,45,48.88888889
17560,2022-06-16,RT3,13,25,52
17560,2022-06-16,RT4,6,13,46.15384615
17560,2022-06-17,RT4,6,13,46.15384615
17560,2022-06-17,RT2,25,45,55.55555556
17560,2022-06-17,RT3,12,25,48
17560,2022-06-17,RT1,22,40,55
17560,2022-06-18,RT1,29,40,72.5
17560,2022-06-18,RT4,9,13,69.23076923
17560,2022-06-18,RT2,35,45,77.77777778
17560,2022-06-18,RT3,18,25,72
17560,2022-06-19,RT3,16,25,64
17560,2022-06-19,RT1,26,40,65
17560,2022-06-19,RT4,8,13,61.53846154
17560,2022-06-19,RT2,28,45,62.22222222
17560,2022-06-20,RT4,4,13,30.76923077
17560,2022-06-20,RT3,11,25,44
17560,2022-06-20,RT2,18,45,40
17560,2022-06-20,RT1,15,40,37.5
17560,2022-06-21,RT1,15,40,37.5
17560,2022-06-21,RT3,10,25,40
17560,2022-06-21,RT2,19,45,42.22222222
17560,2022-06-21,RT4,6,13,46.15384615
17560,2022-06-22,RT3,12,25,48
17560,2022-06-22,RT2,18,45,40
17560,2022-06-22,RT1,16,40,40
17560,2022-06-22,RT4,5,13,38.46153846
17560,2022-06-23,RT4,5,13,38.46153846
17560,2022-06-23,RT2,20,45,44.44444444
17560,2022-06-23,RT1,18,40,45
17560,2022-06-23,RT3,9,25,36
17560,2022-06-24,RT3,10,25,40
17560,2022-06-24,RT4,5,13,38.46153846
17560,2022-06-24,RT2,22,45,48.88888889
17560,2022-06-24,RT1,17,40,42.5
17560,2022-06-25,RT2,24,45,53.33333333
17560,2022-06-25,RT3,15,25,60
17560,2022-06-25,RT4,7,13,53.84615385
17560,2022-06-25,RT1,26,40,65
17560,2022-06-26,RT1,28,40,70
17560,2022-06-26,RT2,31,45,68.88888889
17560,2022-06-26,RT4,9,13,69.23076923
17560,2022-06-26,RT3,19,25,76
17560,2022-06-27,RT3,12,25,48
17560,2022-06-27,RT4,6,13,46.15384615
17560,2022-06-27,RT1,21,40,52.5
17560,2022-06-27,RT2,23,45,51.11111111
17560,2022-06-28,RT1,20,40,50
17560,2022-06-28,RT4,6,13,46.15384615
17560,2022-06-28,RT3,13,25,52
17560,2022-06-28,RT2,22,45,48.88888889
17560,2022-06-29,RT2,24,45,53.33333333
17560,2022-06-29,RT3,12,25,48
17560,2022-06-29,RT4,6,13,46.15384615
17560,2022-06-29,RT1,21,40,52.5
17560,2022-06-30,RT2,25,45,55.55555556
17560,2022-06-30,RT3,13,25,52
17560,2022-06-30,RT4,5,13,38.46153846
17560,2022-06-30,RT1,18,40,45
17560,2022-07-01,RT4,7,13,53.84615385
17560,2022-07-01,RT3,13,25,52
17560,2022-07-01,RT2,25,45,55.55555556
17560,2022-07-01,RT1,20,40,50
17560,2022-07-02,RT4,10,13,76.92307692
17560,2022-07-02,RT2,34,45,75.55555556
17560,2022-07-02,RT1,28,40,70
17560,2022-07-02,RT3,19,25,76
17560,2022-07-03,RT1,29,40,72.5
17560,2022-07-03,RT2,31,45,68.88888889
17560,2022-07-03,RT4,10,13,76.92307692
17560,2022-07-03,RT3,19,25,76
17560,2022-07-04,RT4,7,13,53.84615385
17560,2022-07-04,RT3,14,25,56
17560,2022-07-04,RT1,19,40,47.5
17560,2022-07-04,RT2,21,45,46.66666667
17560,2022-07-05,RT4,5,13,38.46153846
17560,2022-07-05,RT3,12,25,48
17560,2022-07-05,RT2,20,45,44.44444444
17560,2022-07-05,RT1,21,40,52.5
17560,2022-07-06,RT2,21,45,46.66666667
17560,2022-07-06,RT1,20,40,50
17560,2022-07-06,RT3,12,25,48
17560,2022-07-06,RT4,7,13,53.84615385
17560,2022-07-07,RT1,19,40,47.5
17560,2022-07-07,RT2,23,45,51.11111111
17560,2022-07-07,RT3,12,25,48
17560,2022-07-07,RT4,8,13,61.53846154
17560,2022-07-08,RT3,12,25,48
17560,2022-07-08,RT1,21,40,52.5
17560,2022-07-08,RT4,6,13,46.15384615
17560,2022-07-08,RT2,20,45,44.44444444
17560,2022-07-09,RT1,29,40,72.5
17560,2022-07-09,RT3,18,25,72
17560,2022-07-09,RT4,9,13,69.23076923
17560,2022-07-09,RT2,33,45,73.33333333
17560,2022-07-10,RT4,9,13,69.23076923
17560,2022-07-10,RT2,35,45,77.77777778
17560,2022-07-10,RT1,28,40,70
17560,2022-07-10,RT3,18,25,72
17560,2022-07-11,RT4,7,13,53.84615385
17560,2022-07-11,RT3,11,25,44
17560,2022-07-11,RT1,18,40,45
17560,2022-07-11,RT2,24,45,53.33333333
17560,2022-07-12,RT4,7,13,53.84615385
17560,2022-07-12,RT3,12,25,48
17560,2022-07-12,RT2,22,45,48.88888889
17560,2022-07-12,RT1,19,40,47.5
17560,2022-07-13,RT1,21,40,52.5
17560,2022-07-13,RT2,21,45,46.66666667
17560,2022-07-13,RT4,6,13,46.15384615
17560,2022-07-13,RT3,13,25,52
17560,2022-07-14,RT1,22,40,55
17560,2022-07-14,RT4,6,13,46.15384615
17560,2022-07-14,RT3,14,25,56
17560,2022-07-14,RT2,26,45,57.77777778
17560,2022-07-15,RT2,23,45,51.11111111
17560,2022-07-15,RT1,21,40,52.5
17560,2022-07-15,RT3,12,25,48
17560,2022-07-15,RT4,6,13,46.15384615
17560,2022-07-16,RT1,31,40,77.5
17560,2022-07-16,RT2,35,45,77.77777778
17560,2022-07-16,RT3,19,25,76
17560,2022-07-16,RT4,10,13,76.92307692
17560,2022-07-17,RT1,24,40,60
17560,2022-07-17,RT2,28,45,62.22222222
17560,2022-07-17,RT3,14,25,56
17560,2022-07-17,RT4,7,13,53.84615385
17560,2022-07-18,RT4,4,13,30.76923077
17560,2022-07-18,RT2,20,45,44.44444444
17560,2022-07-18,RT1,19,40,47.5
17560,2022-07-18,RT3,11,25,44
17560,2022-07-19,RT2,18,45,40
17560,2022-07-19,RT3,9,25,36
17560,2022-07-19,RT4,4,13,30.76923077
17560,2022-07-19,RT1,15,40,37.5
17560,2022-07-20,RT2,18,45,40
17560,2022-07-20,RT1,15,40,37.5
17560,2022-07-20,RT3,8,25,32
17560,2022-07-20,RT4,5,13,38.46153846
17560,2022-07-21,RT4,5,13,38.46153846
17560,2022-07-21,RT3,12,25,48
17560,2022-07-21,RT1,16,40,40
17560,2022-07-21,RT2,20,45,44.44444444
17560,2022-07-22,RT2,20,45,44.44444444
17560,2022-07-22,RT4,7,13,53.84615385
17560,2022-07-22,RT1,18,40,45
17560,2022-07-22,RT3,10,25,40
17560,2022-07-23,RT3,15,25,60
17560,2022-07-23,RT2,26,45,57.77777778
17560,2022-07-23,RT4,8,13,61.53846154
17560,2022-07-23,RT1,25,40,62.5
17560,2022-07-24,RT2,28,45,62.22222222
17560,2022-07-24,RT1,21,40,52.5
17560,2022-07-24,RT3,16,25,64
17560,2022-07-24,RT4,9,13,69.23076923
17560,2022-07-25,RT3,10,25,40
17560,2022-07-25,RT1,17,40,42.5
17560,2022-07-25,RT2,22,45,48.88888889
17560,2022-07-25,RT4,5,13,38.46153846
17560,2022-07-26,RT1,14,40,35
17560,2022-07-26,RT4,5,13,38.46153846
17560,2022-07-26,RT3,12,25,48
17560,2022-07-26,RT2,19,45,42.22222222
17560,2022-07-27,RT1,16,40,40
17560,2022-07-27,RT3,10,25,40
17560,2022-07-27,RT4,6,13,46.15384615
17560,2022-07-27,RT2,20,45,44.44444444
17560,2022-07-28,RT2,18,45,40
17560,2022-07-28,RT1,17,40,42.5
17560,2022-07-28,RT4,5,13,38.46153846
17560,2022-07-28,RT3,10,25,40
17560,2022-07-29,RT4,6,13,46.15384615
17560,2022-07-29,RT3,12,25,48
17560,2022-07-29,RT1,18,40,45
17560,2022-07-29,RT2,18,45,40
17560,2022-07-30,RT2,26,45,57.77777778
17560,2022-07-30,RT1,21,40,52.5
17560,2022-07-30,RT4,8,13,61.53846154
17560,2022-07-30,RT3,16,25,64
17560,2022-07-31,RT1,26,40,65
17560,2022-07-31,RT2,25,45,55.55555556
17560,2022-07-31,RT4,8,13,61.53846154
17560,2022-07-31,RT3,14,25,56
17561,2022-05-01,RT2,32,36,88.88888889
17561,2022-05-01,RT4,3,4,75
17561,2022-05-01,RT1,22,26,84.61538462
17561,2022-05-01,RT3,16,19,84.21052632
17561,2022-05-02,RT4,3,4,75
17561,2022-05-02,RT3,10,19,52.63157895
17561,2022-05-02,RT1,15,26,57.69230769
17561,2022-05-02,RT2,23,36,63.88888889
17561,2022-05-03,RT2,23,36,63.88888889
17561,2022-05-03,RT4,3,4,75
17561,2022-05-03,RT1,16,26,61.53846154
17561,2022-05-03,RT3,12,19,63.15789474
17561,2022-05-04,RT1,15,26,57.69230769
17561,2022-05-04,RT3,10,19,52.63157895
17561,2022-05-04,RT2,21,36,58.33333333
17561,2022-05-04,RT4,3,4,75
17561,2022-05-05,RT2,25,36,69.44444444
17561,2022-05-05,RT1,15,26,57.69230769
17561,2022-05-05,RT4,3,4,75
17561,2022-05-05,RT3,11,19,57.89473684
17561,2022-05-06,RT1,16,26,61.53846154
17561,2022-05-06,RT3,13,19,68.42105263
17561,2022-05-06,RT2,20,36,55.55555556
17561,2022-05-06,RT4,3,4,75
17561,2022-05-07,RT3,19,19,100
17561,2022-05-07,RT1,22,26,84.61538462
17561,2022-05-07,RT2,30,36,83.33333333
17561,2022-05-07,RT4,4,4,100
17561,2022-05-08,RT4,4,4,100
17561,2022-05-08,RT1,26,26,100
17561,2022-05-08,RT2,32,36,88.88888889
17561,2022-05-08,RT3,17,19,89.47368421
17561,2022-05-09,RT1,16,26,61.53846154
17561,2022-05-09,RT4,3,4,75
17561,2022-05-09,RT3,12,19,63.15789474
17561,2022-05-09,RT2,23,36,63.88888889
17561,2022-05-10,RT2,22,36,61.11111111
17561,2022-05-10,RT1,14,26,53.84615385
17561,2022-05-10,RT3,12,19,63.15789474
17561,2022-05-10,RT4,3,4,75
17561,2022-05-11,RT4,3,4,75
17561,2022-05-11,RT3,12,19,63.15789474
17561,2022-05-11,RT2,23,36,63.88888889
17561,2022-05-11,RT1,17,26,65.38461538
17561,2022-05-12,RT4,3,4,75
17561,2022-05-12,RT2,23,36,63.88888889
17561,2022-05-12,RT3,11,19,57.89473684
17561,2022-05-12,RT1,17,26,65.38461538
17561,2022-05-13,RT3,12,19,63.15789474
17561,2022-05-13,RT4,3,4,75
17561,2022-05-13,RT2,22,36,61.11111111
17561,2022-05-13,RT1,17,26,65.38461538
17561,2022-05-14,RT1,22,26,84.61538462
17561,2022-05-14,RT4,4,4,100
17561,2022-05-14,RT3,19,19,100
17561,2022-05-14,RT2,30,36,83.33333333
17561,2022-05-15,RT3,15,19,78.94736842
17561,2022-05-15,RT4,3,4,75
17561,2022-05-15,RT2,25,36,69.44444444
17561,2022-05-15,RT1,19,26,73.07692308
17561,2022-05-16,RT1,15,26,57.69230769
17561,2022-05-16,RT2,20,36,55.55555556
17561,2022-05-16,RT3,9,19,47.36842105
17561,2022-05-16,RT4,2,4,50
17561,2022-05-17,RT4,2,4,50
17561,2022-05-17,RT1,11,26,42.30769231
17561,2022-05-17,RT2,18,36,50
17561,2022-05-17,RT3,11,19,57.89473684
17561,2022-05-18,RT1,12,26,46.15384615
17561,2022-05-18,RT3,8,19,42.10526316
17561,2022-05-18,RT4,2,4,50
17561,2022-05-18,RT2,19,36,52.77777778
17561,2022-05-19,RT1,13,26,50
17561,2022-05-19,RT4,3,4,75
17561,2022-05-19,RT2,22,36,61.11111111
17561,2022-05-19,RT3,9,19,47.36842105
17561,2022-05-20,RT4,3,4,75
17561,2022-05-20,RT1,12,26,46.15384615
17561,2022-05-20,RT3,9,19,47.36842105
17561,2022-05-20,RT2,16,36,44.44444444
17561,2022-05-21,RT4,3,4,75
17561,2022-05-21,RT3,13,19,68.42105263
17561,2022-05-21,RT2,28,36,77.77777778
17561,2022-05-21,RT1,21,26,80.76923077
17561,2022-05-22,RT1,24,26,92.30769231
17561,2022-05-22,RT3,17,19,89.47368421
17561,2022-05-22,RT2,29,36,80.55555556
17561,2022-05-22,RT4,4,4,100
17561,2022-05-23,RT3,14,19,73.68421053
17561,2022-05-23,RT4,3,4,75
17561,2022-05-23,RT2,23,36,63.88888889
17561,2022-05-23,RT1,17,26,65.38461538
17561,2022-05-24,RT2,23,36,63.88888889
17561,2022-05-24,RT1,15,26,57.69230769
17561,2022-05-24,RT4,3,4,75
17561,2022-05-24,RT3,14,19,73.68421053
17561,2022-05-25,RT3,12,19,63.15789474
17561,2022-05-25,RT1,15,26,57.69230769
17561,2022-05-25,RT2,19,36,52.77777778
17561,2022-05-25,RT4,3,4,75
17561,2022-05-26,RT3,12,19,63.15789474
17561,2022-05-26,RT2,23,36,63.88888889
17561,2022-05-26,RT4,3,4,75
17561,2022-05-26,RT1,16,26,61.53846154
17561,2022-05-27,RT1,16,26,61.53846154
17561,2022-05-27,RT2,19,36,52.77777778
17561,2022-05-27,RT3,12,19,63.15789474
17561,2022-05-27,RT4,3,4,75
17561,2022-05-28,RT4,4,4,100
17561,2022-05-28,RT3,17,19,89.47368421
17561,2022-05-28,RT1,24,26,92.30769231
17561,2022-05-28,RT2,32,36,88.88888889
17561,2022-05-29,RT3,14,19,73.68421053
17561,2022-05-29,RT4,3,4,75
17561,2022-05-29,RT2,27,36,75
17561,2022-05-29,RT1,19,26,73.07692308
17561,2022-05-30,RT1,14,26,53.84615385
17561,2022-05-30,RT4,3,4,75
17561,2022-05-30,RT3,11,19,57.89473684
17561,2022-05-30,RT2,22,36,61.11111111
17561,2022-05-31,RT2,18,36,50
17561,2022-05-31,RT1,15,26,57.69230769
17561,2022-05-31,RT3,10,19,52.63157895
17561,2022-05-31,RT4,3,4,75
17561,2022-06-01,RT4,3,4,75
17561,2022-06-01,RT3,9,19,47.36842105
17561,2022-06-01,RT2,16,36,44.44444444
17561,2022-06-01,RT1,14,26,53.84615385
17561,2022-06-02,RT2,20,36,55.55555556
17561,2022-06-02,RT1,18,26,69.23076923
17561,2022-06-02,RT3,9,19,47.36842105
17561,2022-06-02,RT4,3,4,75
17561,2022-06-03,RT1,14,26,53.84615385
17561,2022-06-03,RT2,16,36,44.44444444
17561,2022-06-03,RT4,3,4,75
17561,2022-06-03,RT3,12,19,63.15789474
17561,2022-06-04,RT4,3,4,75
17561,2022-06-04,RT3,14,19,73.68421053
17561,2022-06-04,RT2,28,36,77.77777778
17561,2022-06-04,RT1,19,26,73.07692308
17561,2022-06-05,RT3,16,19,84.21052632
17561,2022-06-05,RT1,22,26,84.61538462
17561,2022-06-05,RT2,34,36,94.44444444
17561,2022-06-05,RT4,4,4,100
17561,2022-06-06,RT2,22,36,61.11111111
17561,2022-06-06,RT1,16,26,61.53846154
17561,2022-06-06,RT3,13,19,68.42105263
17561,2022-06-06,RT4,3,4,75
17561,2022-06-07,RT1,17,26,65.38461538
17561,2022-06-07,RT3,11,19,57.89473684
17561,2022-06-07,RT4,3,4,75
17561,2022-06-07,RT2,22,36,61.11111111
17561,2022-06-08,RT1,16,26,61.53846154
17561,2022-06-08,RT4,3,4,75
17561,2022-06-08,RT3,11,19,57.89473684
17561,2022-06-08,RT2,23,36,63.88888889
17561,2022-06-09,RT3,11,19,57.89473684
17561,2022-06-09,RT2,23,36,63.88888889
17561,2022-06-09,RT4,3,4,75
17561,2022-06-09,RT1,18,26,69.23076923
17561,2022-06-10,RT2,23,36,63.88888889
17561,2022-06-10,RT3,12,19,63.15789474
17561,2022-06-10,RT1,17,26,65.38461538
17561,2022-06-10,RT4,3,4,75
17561,2022-06-11,RT3,16,19,84.21052632
17561,2022-06-11,RT2,34,36,94.44444444
17561,2022-06-11,RT4,4,4,100
17561,2022-06-11,RT1,24,26,92.30769231
17561,2022-06-12,RT1,22,26,84.61538462
17561,2022-06-12,RT4,4,4,100
17561,2022-06-12,RT3,19,19,100
17561,2022-06-12,RT2,31,36,86.11111111
17561,2022-06-13,RT1,17,26,65.38461538
17561,2022-06-13,RT2,22,36,61.11111111
17561,2022-06-13,RT3,13,19,68.42105263
17561,2022-06-13,RT4,3,4,75
17561,2022-06-14,RT2,21,36,58.33333333
17561,2022-06-14,RT3,14,19,73.68421053
17561,2022-06-14,RT1,18,26,69.23076923
17561,2022-06-14,RT4,3,4,75
17561,2022-06-15,RT3,11,19,57.89473684
17561,2022-06-15,RT2,22,36,61.11111111
17561,2022-06-15,RT1,15,26,57.69230769
17561,2022-06-15,RT4,3,4,75
17561,2022-06-16,RT2,23,36,63.88888889
17561,2022-06-16,RT3,12,19,63.15789474
17561,2022-06-16,RT1,15,26,57.69230769
17561,2022-06-16,RT4,3,4,75
17561,2022-06-17,RT3,12,19,63.15789474
17561,2022-06-17,RT4,3,4,75
17561,2022-06-17,RT1,16,26,61.53846154
17561,2022-06-17,RT2,21,36,58.33333333
17561,2022-06-18,RT2,32,36,88.88888889
17561,2022-06-18,RT1,22,26,84.61538462
17561,2022-06-18,RT3,18,19,94.73684211
17561,2022-06-18,RT4,3,4,75
17561,2022-06-19,RT3,16,19,84.21052632
17561,2022-06-19,RT4,3,4,75
17561,2022-06-19,RT1,17,26,65.38461538
17561,2022-06-19,RT2,24,36,66.66666667
17561,2022-06-20,RT3,11,19,57.89473684
17561,2022-06-20,RT4,2,4,50
17561,2022-06-20,RT2,21,36,58.33333333
17561,2022-06-20,RT1,11,26,42.30769231
17561,2022-06-21,RT1,13,26,50
17561,2022-06-21,RT4,3,4,75
17561,2022-06-21,RT3,10,19,52.63157895
17561,2022-06-21,RT2,20,36,55.55555556
17561,2022-06-22,RT3,11,19,57.89473684
17561,2022-06-22,RT2,19,36,52.77777778
17561,2022-06-22,RT1,15,26,57.69230769
17561,2022-06-22,RT4,2,4,50
17561,2022-06-23,RT1,16,26,61.53846154
17561,2022-06-23,RT2,21,36,58.33333333
17561,2022-06-23,RT3,8,19,42.10526316
17561,2022-06-23,RT4,3,4,75
17561,2022-06-24,RT4,2,4,50
17561,2022-06-24,RT1,14,26,53.84615385
17561,2022-06-24,RT3,9,19,47.36842105
17561,2022-06-24,RT2,17,36,47.22222222
17561,2022-06-25,RT1,20,26,76.92307692
17561,2022-06-25,RT2,27,36,75
17561,2022-06-25,RT3,16,19,84.21052632
17561,2022-06-25,RT4,3,4,75
17561,2022-06-26,RT4,4,4,100
17561,2022-06-26,RT3,17,19,89.47368421
17561,2022-06-26,RT2,31,36,86.11111111
17561,2022-06-26,RT1,23,26,88.46153846
17561,2022-06-27,RT4,3,4,75
17561,2022-06-27,RT3,13,19,68.42105263
17561,2022-06-27,RT2,23,36,63.88888889
17561,2022-06-27,RT1,17,26,65.38461538
17561,2022-06-28,RT1,17,26,65.38461538
17561,2022-06-28,RT3,12,19,63.15789474
17561,2022-06-28,RT4,3,4,75
17561,2022-06-28,RT2,24,36,66.66666667
17561,2022-06-29,RT4,3,4,75
17561,2022-06-29,RT3,11,19,57.89473684
17561,2022-06-29,RT1,17,26,65.38461538
17561,2022-06-29,RT2,23,36,63.88888889
17561,2022-06-30,RT2,22,36,61.11111111
17561,2022-06-30,RT1,16,26,61.53846154
17561,2022-06-30,RT3,11,19,57.89473684
17561,2022-06-30,RT4,3,4,75
17561,2022-07-01,RT3,11,19,57.89473684
17561,2022-07-01,RT4,3,4,75
17561,2022-07-01,RT1,17,26,65.38461538
17561,2022-07-01,RT2,21,36,58.33333333
17561,2022-07-02,RT1,23,26,88.46153846
17561,2022-07-02,RT3,16,19,84.21052632
17561,2022-07-02,RT4,3,4,75
17561,2022-07-02,RT2,33,36,91.66666667
17561,2022-07-03,RT1,23,26,88.46153846
17561,2022-07-03,RT2,36,36,100
17561,2022-07-03,RT3,16,19,84.21052632
17561,2022-07-03,RT4,4,4,100
17561,2022-07-04,RT4,3,4,75
17561,2022-07-04,RT1,14,26,53.84615385
17561,2022-07-04,RT2,23,36,63.88888889
17561,2022-07-04,RT3,11,19,57.89473684
17561,2022-07-05,RT3,12,19,63.15789474
17561,2022-07-05,RT4,3,4,75
17561,2022-07-05,RT2,21,36,58.33333333
17561,2022-07-05,RT1,16,26,61.53846154
17561,2022-07-06,RT1,18,26,69.23076923
17561,2022-07-06,RT2,23,36,63.88888889
17561,2022-07-06,RT3,11,19,57.89473684
17561,2022-07-06,RT4,3,4,75
17561,2022-07-07,RT1,17,26,65.38461538
17561,2022-07-07,RT4,3,4,75
17561,2022-07-07,RT2,23,36,63.88888889
17561,2022-07-07,RT3,14,19,73.68421053
17561,2022-07-08,RT3,11,19,57.89473684
17561,2022-07-08,RT4,3,4,75
17561,2022-07-08,RT2,22,36,61.11111111
17561,2022-07-08,RT1,16,26,61.53846154
17561,2022-07-09,RT3,18,19,94.73684211
17561,2022-07-09,RT2,34,36,94.44444444
17561,2022-07-09,RT4,4,4,100
17561,2022-07-09,RT1,25,26,96.15384615
17561,2022-07-10,RT1,23,26,88.46153846
17561,2022-07-10,RT2,36,36,100
17561,2022-07-10,RT3,17,19,89.47368421
17561,2022-07-10,RT4,4,4,100
17561,2022-07-11,RT4,3,4,75
17561,2022-07-11,RT1,16,26,61.53846154
17561,2022-07-11,RT3,11,19,57.89473684
17561,2022-07-11,RT2,22,36,61.11111111
17561,2022-07-12,RT3,11,19,57.89473684
17561,2022-07-12,RT1,17,26,65.38461538
17561,2022-07-12,RT4,3,4,75
17561,2022-07-12,RT2,22,36,61.11111111
17561,2022-07-13,RT4,3,4,75
17561,2022-07-13,RT2,23,36,63.88888889
17561,2022-07-13,RT3,10,19,52.63157895
17561,2022-07-13,RT1,15,26,57.69230769
17561,2022-07-14,RT1,17,26,65.38461538
17561,2022-07-14,RT2,24,36,66.66666667
17561,2022-07-14,RT4,3,4,75
17561,2022-07-14,RT3,14,19,73.68421053
17561,2022-07-15,RT2,23,36,63.88888889
17561,2022-07-15,RT4,3,4,75
17561,2022-07-15,RT1,15,26,57.69230769
17561,2022-07-15,RT3,12,19,63.15789474
17561,2022-07-16,RT1,25,26,96.15384615
17561,2022-07-16,RT2,33,36,91.66666667
17561,2022-07-16,RT3,19,19,100
17561,2022-07-16,RT4,4,4,100
17561,2022-07-17,RT4,3,4,75
17561,2022-07-17,RT3,14,19,73.68421053
17561,2022-07-17,RT1,19,26,73.07692308
17561,2022-07-17,RT2,28,36,77.77777778
17561,2022-07-18,RT2,20,36,55.55555556
17561,2022-07-18,RT1,11,26,42.30769231
17561,2022-07-18,RT3,11,19,57.89473684
17561,2022-07-18,RT4,3,4,75
17561,2022-07-19,RT3,9,19,47.36842105
17561,2022-07-19,RT4,3,4,75
17561,2022-07-19,RT2,17,36,47.22222222
17561,2022-07-19,RT1,15,26,57.69230769
17561,2022-07-20,RT3,9,19,47.36842105
17561,2022-07-20,RT2,21,36,58.33333333
17561,2022-07-20,RT1,15,26,57.69230769
17561,2022-07-20,RT4,3,4,75
17561,2022-07-21,RT3,8,19,42.10526316
17561,2022-07-21,RT4,3,4,75
17561,2022-07-21,RT1,14,26,53.84615385
17561,2022-07-21,RT2,18,36,50
17561,2022-07-22,RT1,12,26,46.15384615
17561,2022-07-22,RT2,18,36,50
17561,2022-07-22,RT4,3,4,75
17561,2022-07-22,RT3,9,19,47.36842105
17561,2022-07-23,RT2,26,36,72.22222222
17561,2022-07-23,RT4,3,4,75
17561,2022-07-23,RT1,20,26,76.92307692
17561,2022-07-23,RT3,14,19,73.68421053
17561,2022-07-24,RT3,13,19,68.42105263
17561,2022-07-24,RT4,3,4,75
17561,2022-07-24,RT2,27,36,75
17561,2022-07-24,RT1,17,26,65.38461538
17561,2022-07-25,RT2,20,36,55.55555556
17561,2022-07-25,RT4,2,4,50
17561,2022-07-25,RT1,15,26,57.69230769
17561,2022-07-25,RT3,10,19,52.63157895
17561,2022-07-26,RT4,2,4,50
17561,2022-07-26,RT1,13,26,50
17561,2022-07-26,RT2,15,36,41.66666667
17561,2022-07-26,RT3,10,19,52.63157895
17561,2022-07-27,RT3,10,19,52.63157895
17561,2022-07-27,RT1,14,26,53.84615385
17561,2022-07-27,RT2,18,36,50
17561,2022-07-27,RT4,2,4,50
17561,2022-07-28,RT4,3,4,75
17561,2022-07-28,RT3,12,19,63.15789474
17561,2022-07-28,RT1,14,26,53.84615385
17561,2022-07-28,RT2,21,36,58.33333333
17561,2022-07-29,RT3,10,19,52.63157895
17561,2022-07-29,RT1,15,26,57.69230769
17561,2022-07-29,RT4,2,4,50
17561,2022-07-29,RT2,19,36,52.77777778
17561,2022-07-30,RT2,27,36,75
17561,2022-07-30,RT1,20,26,76.92307692
17561,2022-07-30,RT4,2,4,50
17561,2022-07-30,RT3,15,19,78.94736842
17561,2022-07-31,RT2,26,36,72.22222222
17561,2022-07-31,RT4,3,4,75
17561,2022-07-31,RT1,19,26,73.07692308
17561,2022-07-31,RT3,15,19,78.94736842
17562,2022-05-01,RT4,4,6,66.66666667
17562,2022-05-01,RT1,12,20,60
17562,2022-05-01,RT3,15,27,55.55555556
17562,2022-05-01,RT2,19,30,63.33333333
17562,2022-05-02,RT4,3,6,50
17562,2022-05-02,RT2,14,30,46.66666667
17562,2022-05-02,RT1,9,20,45
17562,2022-05-02,RT3,12,27,44.44444444
17562,2022-05-03,RT4,2,6,33.33333333
17562,2022-05-03,RT2,15,30,50
17562,2022-05-03,RT1,10,20,50
17562,2022-05-03,RT3,12,27,44.44444444
17562,2022-05-04,RT4,2,6,33.33333333
17562,2022-05-04,RT3,9,27,33.33333333
17562,2022-05-04,RT2,11,30,36.66666667
17562,2022-05-04,RT1,9,20,45
17562,2022-05-05,RT2,13,30,43.33333333
17562,2022-05-05,RT3,11,27,40.74074074
17562,2022-05-05,RT4,3,6,50
